Zone,Current Availability,Day of Week,time,month,Family Weekend,Home Football Game,Labor Day
27,81,5,4,9,0,1,0
40,13,5,4,9,0,1,0
12,554,5,4,9,0,1,0
6,29,5,4,9,0,1,0
30,2,5,4,9,0,1,0
32,4,5,4,9,0,1,0
34,2,5,4,9,0,1,0
36,3,5,4,9,0,1,0
28,4,5,4,9,0,1,0
39,4,5,4,9,0,1,0
29,31,5,4,9,0,1,0
31,8,5,4,9,0,1,0
33,13,5,4,9,0,1,0
35,12,5,4,9,0,1,0
37,15,5,4,9,0,1,0
38,17,5,4,9,0,1,0
22,1450,5,5,9,0,1,0
13,451,5,5,9,0,1,0
19,624,5,5,9,0,1,0
4,343,5,5,9,0,1,0
27,81,5,5,9,0,1,0
40,13,5,5,9,0,1,0
12,554,5,5,9,0,1,0
6,29,5,5,9,0,1,0
30,2,5,5,9,0,1,0
32,4,5,5,9,0,1,0
34,2,5,5,9,0,1,0
36,3,5,5,9,0,1,0
28,4,5,5,9,0,1,0
39,4,5,5,9,0,1,0
29,31,5,5,9,0,1,0
31,8,5,5,9,0,1,0
33,13,5,5,9,0,1,0
35,12,5,5,9,0,1,0
37,15,5,5,9,0,1,0
38,17,5,5,9,0,1,0
22,1450,5,6,9,0,1,0
13,451,5,6,9,0,1,0
19,624,5,6,9,0,1,0
4,343,5,6,9,0,1,0
27,81,5,6,9,0,1,0
40,13,5,6,9,0,1,0
12,554,5,6,9,0,1,0
6,29,5,6,9,0,1,0
30,2,5,6,9,0,1,0
32,4,5,6,9,0,1,0
34,2,5,6,9,0,1,0
36,3,5,6,9,0,1,0
28,4,5,6,9,0,1,0
39,4,5,6,9,0,1,0
29,31,5,6,9,0,1,0
31,8,5,6,9,0,1,0
33,13,5,6,9,0,1,0
35,12,5,6,9,0,1,0
37,15,5,6,9,0,1,0
38,17,5,6,9,0,1,0
22,1450,5,7,9,0,1,0
13,451,5,7,9,0,1,0
19,624,5,7,9,0,1,0
4,343,5,7,9,0,1,0
27,81,5,7,9,0,1,0
40,13,5,7,9,0,1,0
12,554,5,7,9,0,1,0
6,29,5,7,9,0,1,0
30,2,5,7,9,0,1,0
32,4,5,7,9,0,1,0
34,2,5,7,9,0,1,0
36,3,5,7,9,0,1,0
28,4,5,7,9,0,1,0
39,4,5,7,9,0,1,0
29,31,5,7,9,0,1,0
31,8,5,7,9,0,1,0
33,13,5,7,9,0,1,0
35,12,5,7,9,0,1,0
37,15,5,7,9,0,1,0
38,17,5,7,9,0,1,0
22,1449,5,8,9,0,1,0
13,451,5,8,9,0,1,0
19,624,5,8,9,0,1,0
4,343,5,8,9,0,1,0
27,81,5,8,9,0,1,0
40,13,5,8,9,0,1,0
12,554,5,8,9,0,1,0
6,29,5,8,9,0,1,0
30,2,5,8,9,0,1,0
32,4,5,8,9,0,1,0
34,2,5,8,9,0,1,0
36,3,5,8,9,0,1,0
28,4,5,8,9,0,1,0
39,4,5,8,9,0,1,0
29,31,5,8,9,0,1,0
31,8,5,8,9,0,1,0
33,13,5,8,9,0,1,0
35,12,5,8,9,0,1,0
37,15,5,8,9,0,1,0
38,17,5,8,9,0,1,0
22,1450,5,9,9,0,1,0
13,451,5,9,9,0,1,0
19,624,5,9,9,0,1,0
4,343,5,9,9,0,1,0
27,81,5,9,9,0,1,0
40,13,5,9,9,0,1,0
12,554,5,9,9,0,1,0
6,29,5,9,9,0,1,0
30,2,5,9,9,0,1,0
32,4,5,9,9,0,1,0
34,2,5,9,9,0,1,0
36,3,5,9,9,0,1,0
28,4,5,9,9,0,1,0
39,4,5,9,9,0,1,0
29,31,5,9,9,0,1,0
31,8,5,9,9,0,1,0
33,13,5,9,9,0,1,0
35,12,5,9,9,0,1,0
37,15,5,9,9,0,1,0
38,17,5,9,9,0,1,0
22,1450,5,10,9,0,1,0
13,451,5,10,9,0,1,0
19,624,5,10,9,0,1,0
4,343,5,10,9,0,1,0
27,81,5,10,9,0,1,0
40,13,5,10,9,0,1,0
12,554,5,10,9,0,1,0
6,28,5,10,9,0,1,0
30,2,5,10,9,0,1,0
32,4,5,10,9,0,1,0
34,2,5,10,9,0,1,0
36,3,5,10,9,0,1,0
28,4,5,10,9,0,1,0
39,4,5,10,9,0,1,0
29,31,5,10,9,0,1,0
31,8,5,10,9,0,1,0
33,13,5,10,9,0,1,0
35,12,5,10,9,0,1,0
37,15,5,10,9,0,1,0
38,17,5,10,9,0,1,0
22,1450,5,11,9,0,1,0
13,451,5,11,9,0,1,0
19,624,5,11,9,0,1,0
4,343,5,11,9,0,1,0
27,80,5,11,9,0,1,0
40,13,5,11,9,0,1,0
12,554,5,11,9,0,1,0
6,29,5,11,9,0,1,0
30,2,5,11,9,0,1,0
32,4,5,11,9,0,1,0
34,2,5,11,9,0,1,0
36,3,5,11,9,0,1,0
28,4,5,11,9,0,1,0
39,4,5,11,9,0,1,0
29,31,5,11,9,0,1,0
31,8,5,11,9,0,1,0
33,13,5,11,9,0,1,0
35,12,5,11,9,0,1,0
37,15,5,11,9,0,1,0
38,17,5,11,9,0,1,0
22,1449,5,12,9,0,1,0
13,451,5,12,9,0,1,0
19,624,5,12,9,0,1,0
4,342,5,12,9,0,1,0
27,81,5,12,9,0,1,0
40,13,5,12,9,0,1,0
12,553,5,12,9,0,1,0
6,29,5,12,9,0,1,0
30,2,5,12,9,0,1,0
32,4,5,12,9,0,1,0
34,2,5,12,9,0,1,0
36,3,5,12,9,0,1,0
28,4,5,12,9,0,1,0
39,4,5,12,9,0,1,0
29,31,5,12,9,0,1,0
31,8,5,12,9,0,1,0
33,13,5,12,9,0,1,0
35,12,5,12,9,0,1,0
37,15,5,12,9,0,1,0
38,17,5,12,9,0,1,0
22,1449,5,13,9,0,1,0
13,451,5,13,9,0,1,0
19,624,5,13,9,0,1,0
4,341,5,13,9,0,1,0
27,81,5,13,9,0,1,0
40,13,5,13,9,0,1,0
12,553,5,13,9,0,1,0
6,29,5,13,9,0,1,0
30,2,5,13,9,0,1,0
32,4,5,13,9,0,1,0
34,2,5,13,9,0,1,0
36,3,5,13,9,0,1,0
28,4,5,13,9,0,1,0
39,4,5,13,9,0,1,0
29,31,5,13,9,0,1,0
31,8,5,13,9,0,1,0
33,13,5,13,9,0,1,0
35,12,5,13,9,0,1,0
37,15,5,13,9,0,1,0
38,17,5,13,9,0,1,0
22,1449,5,14,9,0,1,0
13,451,5,14,9,0,1,0
19,624,5,14,9,0,1,0
4,341,5,14,9,0,1,0
27,81,5,14,9,0,1,0
40,13,5,14,9,0,1,0
12,553,5,14,9,0,1,0
6,29,5,14,9,0,1,0
30,2,5,14,9,0,1,0
32,4,5,14,9,0,1,0
34,2,5,14,9,0,1,0
36,3,5,14,9,0,1,0
28,4,5,14,9,0,1,0
39,4,5,14,9,0,1,0
29,31,5,14,9,0,1,0
31,8,5,14,9,0,1,0
33,13,5,14,9,0,1,0
35,12,5,14,9,0,1,0
37,15,5,14,9,0,1,0
38,17,5,14,9,0,1,0
22,1449,5,15,9,0,1,0
13,451,5,15,9,0,1,0
19,624,5,15,9,0,1,0
4,342,5,15,9,0,1,0
27,81,5,15,9,0,1,0
40,13,5,15,9,0,1,0
12,553,5,15,9,0,1,0
6,29,5,15,9,0,1,0
30,2,5,15,9,0,1,0
32,4,5,15,9,0,1,0
34,2,5,15,9,0,1,0
36,3,5,15,9,0,1,0
28,4,5,15,9,0,1,0
39,4,5,15,9,0,1,0
29,31,5,15,9,0,1,0
31,8,5,15,9,0,1,0
33,13,5,15,9,0,1,0
35,12,5,15,9,0,1,0
37,15,5,15,9,0,1,0
38,17,5,15,9,0,1,0
22,1449,5,16,9,0,1,0
13,451,5,16,9,0,1,0
19,624,5,16,9,0,1,0
4,342,5,16,9,0,1,0
27,81,5,16,9,0,1,0
40,13,5,16,9,0,1,0
12,553,5,16,9,0,1,0
6,29,5,16,9,0,1,0
30,2,5,16,9,0,1,0
32,4,5,16,9,0,1,0
34,2,5,16,9,0,1,0
36,3,5,16,9,0,1,0
28,4,5,16,9,0,1,0
39,4,5,16,9,0,1,0
29,31,5,16,9,0,1,0
31,8,5,16,9,0,1,0
33,13,5,16,9,0,1,0
35,12,5,16,9,0,1,0
37,15,5,16,9,0,1,0
38,17,5,16,9,0,1,0
22,1449,5,17,9,0,1,0
13,451,5,17,9,0,1,0
19,624,5,17,9,0,1,0
4,342,5,17,9,0,1,0
27,81,5,17,9,0,1,0
40,13,5,17,9,0,1,0
12,553,5,17,9,0,1,0
6,29,5,17,9,0,1,0
30,2,5,17,9,0,1,0
32,4,5,17,9,0,1,0
34,2,5,17,9,0,1,0
36,3,5,17,9,0,1,0
28,4,5,17,9,0,1,0
39,4,5,17,9,0,1,0
29,31,5,17,9,0,1,0
31,8,5,17,9,0,1,0
33,13,5,17,9,0,1,0
35,12,5,17,9,0,1,0
37,15,5,17,9,0,1,0
38,17,5,17,9,0,1,0
22,1450,5,18,9,0,1,0
13,451,5,18,9,0,1,0
19,624,5,18,9,0,1,0
4,342,5,18,9,0,1,0
27,81,5,18,9,0,1,0
40,13,5,18,9,0,1,0
12,553,5,18,9,0,1,0
6,29,5,18,9,0,1,0
30,2,5,18,9,0,1,0
32,4,5,18,9,0,1,0
34,2,5,18,9,0,1,0
36,3,5,18,9,0,1,0
28,4,5,18,9,0,1,0
39,4,5,18,9,0,1,0
29,31,5,18,9,0,1,0
31,8,5,18,9,0,1,0
33,13,5,18,9,0,1,0
35,12,5,18,9,0,1,0
37,15,5,18,9,0,1,0
38,17,5,18,9,0,1,0
22,1450,5,19,9,0,1,0
13,451,5,19,9,0,1,0
19,624,5,19,9,0,1,0
4,342,5,19,9,0,1,0
27,81,5,19,9,0,1,0
40,13,5,19,9,0,1,0
12,553,5,19,9,0,1,0
6,29,5,19,9,0,1,0
30,2,5,19,9,0,1,0
32,4,5,19,9,0,1,0
34,2,5,19,9,0,1,0
36,3,5,19,9,0,1,0
28,4,5,19,9,0,1,0
39,4,5,19,9,0,1,0
29,31,5,19,9,0,1,0
31,8,5,19,9,0,1,0
33,13,5,19,9,0,1,0
35,12,5,19,9,0,1,0
37,15,5,19,9,0,1,0
38,17,5,19,9,0,1,0
22,1450,5,20,9,0,1,0
13,451,5,20,9,0,1,0
19,624,5,20,9,0,1,0
4,342,5,20,9,0,1,0
27,81,5,20,9,0,1,0
40,13,5,20,9,0,1,0
12,553,5,20,9,0,1,0
6,29,5,20,9,0,1,0
30,2,5,20,9,0,1,0
32,4,5,20,9,0,1,0
34,2,5,20,9,0,1,0
36,3,5,20,9,0,1,0
28,4,5,20,9,0,1,0
39,4,5,20,9,0,1,0
29,31,5,20,9,0,1,0
31,8,5,20,9,0,1,0
33,13,5,20,9,0,1,0
35,12,5,20,9,0,1,0
37,15,5,20,9,0,1,0
38,17,5,20,9,0,1,0
22,1450,5,21,9,0,1,0
13,451,5,21,9,0,1,0
19,624,5,21,9,0,1,0
4,342,5,21,9,0,1,0
27,81,5,21,9,0,1,0
40,13,5,21,9,0,1,0
12,553,5,21,9,0,1,0
6,29,5,21,9,0,1,0
30,2,5,21,9,0,1,0
32,4,5,21,9,0,1,0
34,2,5,21,9,0,1,0
36,3,5,21,9,0,1,0
28,4,5,21,9,0,1,0
39,4,5,21,9,0,1,0
29,31,5,21,9,0,1,0
31,8,5,21,9,0,1,0
33,13,5,21,9,0,1,0
35,12,5,21,9,0,1,0
37,15,5,21,9,0,1,0
38,17,5,21,9,0,1,0
22,1450,5,22,9,0,1,0
13,451,5,22,9,0,1,0
19,624,5,22,9,0,1,0
4,342,5,22,9,0,1,0
27,81,5,22,9,0,1,0
40,13,5,22,9,0,1,0
12,553,5,22,9,0,1,0
6,29,5,22,9,0,1,0
30,2,5,22,9,0,1,0
32,4,5,22,9,0,1,0
34,2,5,22,9,0,1,0
36,3,5,22,9,0,1,0
28,4,5,22,9,0,1,0
39,4,5,22,9,0,1,0
29,31,5,22,9,0,1,0
31,8,5,22,9,0,1,0
33,13,5,22,9,0,1,0
35,12,5,22,9,0,1,0
37,15,5,22,9,0,1,0
38,17,5,22,9,0,1,0
22,1450,5,23,9,0,1,0
13,451,5,23,9,0,1,0
19,624,5,23,9,0,1,0
4,342,5,23,9,0,1,0
27,81,5,23,9,0,1,0
40,13,5,23,9,0,1,0
12,553,5,23,9,0,1,0
6,29,5,23,9,0,1,0
30,2,5,23,9,0,1,0
32,4,5,23,9,0,1,0
34,2,5,23,9,0,1,0
36,3,5,23,9,0,1,0
28,4,5,23,9,0,1,0
39,4,5,23,9,0,1,0
29,31,5,23,9,0,1,0
31,8,5,23,9,0,1,0
33,13,5,23,9,0,1,0
35,12,5,23,9,0,1,0
37,15,5,23,9,0,1,0
38,17,5,23,9,0,1,0
22,1450,5,24,9,0,1,0
13,451,5,24,9,0,1,0
19,624,5,24,9,0,1,0
4,342,5,24,9,0,1,0
27,81,5,24,9,0,1,0
40,13,5,24,9,0,1,0
12,553,5,24,9,0,1,0
6,29,5,24,9,0,1,0
30,2,5,24,9,0,1,0
32,4,5,24,9,0,1,0
34,2,5,24,9,0,1,0
36,3,5,24,9,0,1,0
28,4,5,24,9,0,1,0
39,4,5,24,9,0,1,0
29,31,5,24,9,0,1,0
31,8,5,24,9,0,1,0
33,13,5,24,9,0,1,0
35,12,5,24,9,0,1,0
37,15,5,24,9,0,1,0
38,17,5,24,9,0,1,0
22,1450,5,25,9,0,1,0
13,451,5,25,9,0,1,0
19,624,5,25,9,0,1,0
4,342,5,25,9,0,1,0
27,81,5,25,9,0,1,0
40,13,5,25,9,0,1,0
12,553,5,25,9,0,1,0
6,29,5,25,9,0,1,0
30,2,5,25,9,0,1,0
32,4,5,25,9,0,1,0
34,2,5,25,9,0,1,0
36,3,5,25,9,0,1,0
28,4,5,25,9,0,1,0
39,4,5,25,9,0,1,0
29,31,5,25,9,0,1,0
31,8,5,25,9,0,1,0
33,13,5,25,9,0,1,0
35,12,5,25,9,0,1,0
37,15,5,25,9,0,1,0
38,17,5,25,9,0,1,0
22,1450,5,26,9,0,1,0
13,451,5,26,9,0,1,0
19,624,5,26,9,0,1,0
4,342,5,26,9,0,1,0
27,81,5,26,9,0,1,0
40,13,5,26,9,0,1,0
12,553,5,26,9,0,1,0
6,29,5,26,9,0,1,0
30,2,5,26,9,0,1,0
32,4,5,26,9,0,1,0
34,2,5,26,9,0,1,0
36,3,5,26,9,0,1,0
28,4,5,26,9,0,1,0
39,4,5,26,9,0,1,0
29,31,5,26,9,0,1,0
31,8,5,26,9,0,1,0
33,13,5,26,9,0,1,0
35,12,5,26,9,0,1,0
37,15,5,26,9,0,1,0
38,17,5,26,9,0,1,0
22,1450,5,27,9,0,1,0
13,451,5,27,9,0,1,0
19,624,5,27,9,0,1,0
4,343,5,27,9,0,1,0
27,81,5,27,9,0,1,0
40,13,5,27,9,0,1,0
12,553,5,27,9,0,1,0
6,29,5,27,9,0,1,0
30,2,5,27,9,0,1,0
32,4,5,27,9,0,1,0
34,2,5,27,9,0,1,0
36,3,5,27,9,0,1,0
28,4,5,27,9,0,1,0
39,4,5,27,9,0,1,0
29,31,5,27,9,0,1,0
31,8,5,27,9,0,1,0
33,13,5,27,9,0,1,0
35,12,5,27,9,0,1,0
37,15,5,27,9,0,1,0
38,17,5,27,9,0,1,0
22,1450,5,28,9,0,1,0
13,451,5,28,9,0,1,0
19,624,5,28,9,0,1,0
4,343,5,28,9,0,1,0
27,81,5,28,9,0,1,0
40,13,5,28,9,0,1,0
12,553,5,28,9,0,1,0
6,29,5,28,9,0,1,0
30,2,5,28,9,0,1,0
32,4,5,28,9,0,1,0
34,2,5,28,9,0,1,0
36,3,5,28,9,0,1,0
28,4,5,28,9,0,1,0
39,4,5,28,9,0,1,0
29,31,5,28,9,0,1,0
31,8,5,28,9,0,1,0
33,13,5,28,9,0,1,0
35,12,5,28,9,0,1,0
37,15,5,28,9,0,1,0
38,17,5,28,9,0,1,0
22,1450,5,29,9,0,1,0
13,451,5,29,9,0,1,0
19,624,5,29,9,0,1,0
4,343,5,29,9,0,1,0
27,81,5,29,9,0,1,0
40,13,5,29,9,0,1,0
12,553,5,29,9,0,1,0
6,29,5,29,9,0,1,0
30,2,5,29,9,0,1,0
32,4,5,29,9,0,1,0
34,2,5,29,9,0,1,0
36,3,5,29,9,0,1,0
28,4,5,29,9,0,1,0
39,4,5,29,9,0,1,0
29,31,5,29,9,0,1,0
31,8,5,29,9,0,1,0
33,13,5,29,9,0,1,0
35,12,5,29,9,0,1,0
37,15,5,29,9,0,1,0
38,17,5,29,9,0,1,0
22,1450,5,30,9,0,1,0
13,451,5,30,9,0,1,0
19,624,5,30,9,0,1,0
4,343,5,30,9,0,1,0
27,81,5,30,9,0,1,0
40,13,5,30,9,0,1,0
12,553,5,30,9,0,1,0
6,29,5,30,9,0,1,0
30,2,5,30,9,0,1,0
32,4,5,30,9,0,1,0
34,2,5,30,9,0,1,0
36,3,5,30,9,0,1,0
28,4,5,30,9,0,1,0
39,4,5,30,9,0,1,0
29,31,5,30,9,0,1,0
31,8,5,30,9,0,1,0
33,13,5,30,9,0,1,0
35,12,5,30,9,0,1,0
37,15,5,30,9,0,1,0
38,17,5,30,9,0,1,0
22,1450,5,31,9,0,1,0
13,451,5,31,9,0,1,0
19,624,5,31,9,0,1,0
4,343,5,31,9,0,1,0
27,81,5,31,9,0,1,0
40,13,5,31,9,0,1,0
12,553,5,31,9,0,1,0
6,29,5,31,9,0,1,0
30,2,5,31,9,0,1,0
32,4,5,31,9,0,1,0
34,2,5,31,9,0,1,0
36,3,5,31,9,0,1,0
28,4,5,31,9,0,1,0
39,4,5,31,9,0,1,0
29,31,5,31,9,0,1,0
31,8,5,31,9,0,1,0
33,13,5,31,9,0,1,0
35,12,5,31,9,0,1,0
37,15,5,31,9,0,1,0
38,17,5,31,9,0,1,0
22,1450,5,32,9,0,1,0
13,451,5,32,9,0,1,0
19,624,5,32,9,0,1,0
4,343,5,32,9,0,1,0
27,81,5,32,9,0,1,0
40,13,5,32,9,0,1,0
12,553,5,32,9,0,1,0
6,31,5,32,9,0,1,0
30,2,5,32,9,0,1,0
32,4,5,32,9,0,1,0
34,2,5,32,9,0,1,0
36,3,5,32,9,0,1,0
28,4,5,32,9,0,1,0
39,4,5,32,9,0,1,0
29,31,5,32,9,0,1,0
31,8,5,32,9,0,1,0
33,13,5,32,9,0,1,0
35,12,5,32,9,0,1,0
37,15,5,32,9,0,1,0
38,17,5,32,9,0,1,0
22,1450,5,33,9,0,1,0
13,451,5,33,9,0,1,0
19,625,5,33,9,0,1,0
4,343,5,33,9,0,1,0
27,81,5,33,9,0,1,0
40,13,5,33,9,0,1,0
12,553,5,33,9,0,1,0
6,32,5,33,9,0,1,0
30,2,5,33,9,0,1,0
32,4,5,33,9,0,1,0
34,2,5,33,9,0,1,0
36,3,5,33,9,0,1,0
28,4,5,33,9,0,1,0
39,4,5,33,9,0,1,0
29,31,5,33,9,0,1,0
31,8,5,33,9,0,1,0
33,13,5,33,9,0,1,0
35,12,5,33,9,0,1,0
37,15,5,33,9,0,1,0
38,17,5,33,9,0,1,0
22,1451,5,34,9,0,1,0
13,451,5,34,9,0,1,0
19,625,5,34,9,0,1,0
4,343,5,34,9,0,1,0
27,81,5,34,9,0,1,0
40,13,5,34,9,0,1,0
12,553,5,34,9,0,1,0
6,32,5,34,9,0,1,0
30,2,5,34,9,0,1,0
32,4,5,34,9,0,1,0
34,2,5,34,9,0,1,0
36,3,5,34,9,0,1,0
28,4,5,34,9,0,1,0
39,4,5,34,9,0,1,0
29,31,5,34,9,0,1,0
31,8,5,34,9,0,1,0
33,13,5,34,9,0,1,0
35,12,5,34,9,0,1,0
37,15,5,34,9,0,1,0
38,17,5,34,9,0,1,0
22,1451,5,35,9,0,1,0
13,451,5,35,9,0,1,0
19,625,5,35,9,0,1,0
4,343,5,35,9,0,1,0
27,81,5,35,9,0,1,0
40,13,5,35,9,0,1,0
12,553,5,35,9,0,1,0
6,32,5,35,9,0,1,0
30,2,5,35,9,0,1,0
32,4,5,35,9,0,1,0
34,2,5,35,9,0,1,0
36,3,5,35,9,0,1,0
28,4,5,35,9,0,1,0
39,4,5,35,9,0,1,0
29,31,5,35,9,0,1,0
31,8,5,35,9,0,1,0
33,13,5,35,9,0,1,0
35,12,5,35,9,0,1,0
37,15,5,35,9,0,1,0
38,17,5,35,9,0,1,0
22,1451,5,36,9,0,1,0
13,451,5,36,9,0,1,0
19,625,5,36,9,0,1,0
4,343,5,36,9,0,1,0
27,81,5,36,9,0,1,0
40,13,5,36,9,0,1,0
12,553,5,36,9,0,1,0
6,32,5,36,9,0,1,0
30,2,5,36,9,0,1,0
32,4,5,36,9,0,1,0
34,2,5,36,9,0,1,0
36,3,5,36,9,0,1,0
28,4,5,36,9,0,1,0
39,4,5,36,9,0,1,0
29,31,5,36,9,0,1,0
31,8,5,36,9,0,1,0
33,13,5,36,9,0,1,0
35,12,5,36,9,0,1,0
37,15,5,36,9,0,1,0
38,17,5,36,9,0,1,0
22,1451,5,37,9,0,1,0
13,451,5,37,9,0,1,0
19,625,5,37,9,0,1,0
4,342,5,37,9,0,1,0
27,82,5,37,9,0,1,0
40,13,5,37,9,0,1,0
12,553,5,37,9,0,1,0
6,32,5,37,9,0,1,0
30,2,5,37,9,0,1,0
32,4,5,37,9,0,1,0
34,2,5,37,9,0,1,0
36,3,5,37,9,0,1,0
28,4,5,37,9,0,1,0
39,4,5,37,9,0,1,0
29,31,5,37,9,0,1,0
31,8,5,37,9,0,1,0
33,13,5,37,9,0,1,0
35,12,5,37,9,0,1,0
37,15,5,37,9,0,1,0
38,17,5,37,9,0,1,0
22,1451,5,38,9,0,1,0
13,451,5,38,9,0,1,0
19,625,5,38,9,0,1,0
4,342,5,38,9,0,1,0
27,82,5,38,9,0,1,0
40,13,5,38,9,0,1,0
12,553,5,38,9,0,1,0
6,32,5,38,9,0,1,0
30,2,5,38,9,0,1,0
32,4,5,38,9,0,1,0
34,2,5,38,9,0,1,0
36,3,5,38,9,0,1,0
28,4,5,38,9,0,1,0
39,4,5,38,9,0,1,0
29,31,5,38,9,0,1,0
31,8,5,38,9,0,1,0
33,13,5,38,9,0,1,0
35,12,5,38,9,0,1,0
37,15,5,38,9,0,1,0
38,17,5,38,9,0,1,0
22,1451,5,39,9,0,1,0
13,451,5,39,9,0,1,0
19,625,5,39,9,0,1,0
4,342,5,39,9,0,1,0
27,82,5,39,9,0,1,0
40,13,5,39,9,0,1,0
12,553,5,39,9,0,1,0
6,32,5,39,9,0,1,0
30,2,5,39,9,0,1,0
32,4,5,39,9,0,1,0
34,2,5,39,9,0,1,0
36,3,5,39,9,0,1,0
28,4,5,39,9,0,1,0
39,4,5,39,9,0,1,0
29,31,5,39,9,0,1,0
31,8,5,39,9,0,1,0
33,13,5,39,9,0,1,0
35,12,5,39,9,0,1,0
37,15,5,39,9,0,1,0
38,17,5,39,9,0,1,0
22,1451,5,40,9,0,1,0
13,451,5,40,9,0,1,0
19,625,5,40,9,0,1,0
4,344,5,40,9,0,1,0
27,82,5,40,9,0,1,0
40,13,5,40,9,0,1,0
12,553,5,40,9,0,1,0
6,32,5,40,9,0,1,0
30,2,5,40,9,0,1,0
32,4,5,40,9,0,1,0
34,2,5,40,9,0,1,0
36,3,5,40,9,0,1,0
28,4,5,40,9,0,1,0
39,4,5,40,9,0,1,0
29,31,5,40,9,0,1,0
31,8,5,40,9,0,1,0
33,13,5,40,9,0,1,0
35,12,5,40,9,0,1,0
37,15,5,40,9,0,1,0
38,17,5,40,9,0,1,0
22,1451,5,41,9,0,1,0
13,451,5,41,9,0,1,0
19,625,5,41,9,0,1,0
4,345,5,41,9,0,1,0
27,82,5,41,9,0,1,0
40,13,5,41,9,0,1,0
12,553,5,41,9,0,1,0
6,32,5,41,9,0,1,0
30,2,5,41,9,0,1,0
32,4,5,41,9,0,1,0
34,2,5,41,9,0,1,0
36,3,5,41,9,0,1,0
28,4,5,41,9,0,1,0
39,4,5,41,9,0,1,0
29,31,5,41,9,0,1,0
31,8,5,41,9,0,1,0
33,13,5,41,9,0,1,0
35,12,5,41,9,0,1,0
37,15,5,41,9,0,1,0
38,17,5,41,9,0,1,0
22,1451,5,42,9,0,1,0
13,451,5,42,9,0,1,0
19,625,5,42,9,0,1,0
4,345,5,42,9,0,1,0
27,81,5,42,9,0,1,0
40,13,5,42,9,0,1,0
12,553,5,42,9,0,1,0
6,32,5,42,9,0,1,0
30,2,5,42,9,0,1,0
32,4,5,42,9,0,1,0
34,2,5,42,9,0,1,0
36,3,5,42,9,0,1,0
28,4,5,42,9,0,1,0
39,4,5,42,9,0,1,0
29,31,5,42,9,0,1,0
31,8,5,42,9,0,1,0
33,13,5,42,9,0,1,0
35,12,5,42,9,0,1,0
37,15,5,42,9,0,1,0
38,17,5,42,9,0,1,0
22,1451,5,43,9,0,1,0
13,451,5,43,9,0,1,0
19,625,5,43,9,0,1,0
4,345,5,43,9,0,1,0
27,81,5,43,9,0,1,0
40,13,5,43,9,0,1,0
12,553,5,43,9,0,1,0
6,32,5,43,9,0,1,0
30,2,5,43,9,0,1,0
32,4,5,43,9,0,1,0
34,2,5,43,9,0,1,0
36,3,5,43,9,0,1,0
28,4,5,43,9,0,1,0
39,4,5,43,9,0,1,0
29,31,5,43,9,0,1,0
31,8,5,43,9,0,1,0
33,13,5,43,9,0,1,0
35,12,5,43,9,0,1,0
37,15,5,43,9,0,1,0
38,17,5,43,9,0,1,0
22,1451,5,44,9,0,1,0
13,451,5,44,9,0,1,0
19,625,5,44,9,0,1,0
4,346,5,44,9,0,1,0
27,81,5,44,9,0,1,0
40,13,5,44,9,0,1,0
12,553,5,44,9,0,1,0
6,32,5,44,9,0,1,0
30,2,5,44,9,0,1,0
32,4,5,44,9,0,1,0
34,2,5,44,9,0,1,0
36,3,5,44,9,0,1,0
28,4,5,44,9,0,1,0
39,4,5,44,9,0,1,0
29,31,5,44,9,0,1,0
31,8,5,44,9,0,1,0
33,13,5,44,9,0,1,0
35,12,5,44,9,0,1,0
37,15,5,44,9,0,1,0
38,17,5,44,9,0,1,0
22,1451,5,45,9,0,1,0
13,451,5,45,9,0,1,0
19,626,5,45,9,0,1,0
4,347,5,45,9,0,1,0
27,81,5,45,9,0,1,0
40,13,5,45,9,0,1,0
12,553,5,45,9,0,1,0
6,32,5,45,9,0,1,0
30,2,5,45,9,0,1,0
32,4,5,45,9,0,1,0
34,2,5,45,9,0,1,0
36,3,5,45,9,0,1,0
28,4,5,45,9,0,1,0
39,4,5,45,9,0,1,0
29,31,5,45,9,0,1,0
31,8,5,45,9,0,1,0
33,13,5,45,9,0,1,0
35,12,5,45,9,0,1,0
37,15,5,45,9,0,1,0
38,17,5,45,9,0,1,0
22,1451,5,46,9,0,1,0
13,451,5,46,9,0,1,0
19,626,5,46,9,0,1,0
4,347,5,46,9,0,1,0
27,81,5,46,9,0,1,0
40,13,5,46,9,0,1,0
12,553,5,46,9,0,1,0
6,32,5,46,9,0,1,0
30,2,5,46,9,0,1,0
32,4,5,46,9,0,1,0
34,2,5,46,9,0,1,0
36,3,5,46,9,0,1,0
28,4,5,46,9,0,1,0
39,4,5,46,9,0,1,0
29,31,5,46,9,0,1,0
31,8,5,46,9,0,1,0
33,13,5,46,9,0,1,0
35,12,5,46,9,0,1,0
37,15,5,46,9,0,1,0
38,17,5,46,9,0,1,0
22,1451,5,47,9,0,1,0
13,451,5,47,9,0,1,0
19,626,5,47,9,0,1,0
4,347,5,47,9,0,1,0
27,81,5,47,9,0,1,0
40,13,5,47,9,0,1,0
12,553,5,47,9,0,1,0
6,32,5,47,9,0,1,0
30,2,5,47,9,0,1,0
32,4,5,47,9,0,1,0
34,2,5,47,9,0,1,0
36,3,5,47,9,0,1,0
28,4,5,47,9,0,1,0
